GISJOIN,YEAR,STUSAB,ANRCA,AIANHHA,RES_ONLYA,TRUSTA,AIANCC,RES_TRSTA,BLOCKA,BLCK_GRPA,TRACTA,CD101A,C_CITYA,CMSA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,DIVISIONA,MSA_CMSAA,PLACEA,PLACECC,PLACEDC,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,CD103A,AREALAND,AREAWAT,ANPSADPI,FUNCSTAT,INTPTLAT,INTPTLNG,PSADC,ESA001
"G480009002011","1990","TX",,,,,,,,"1","0201",,,"99","Archer","009",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000175008","0000004393","BG 1","S","+33790581","-098526040",,770
"G480009002021","1990","TX",,,,,,,,"1","0202",,,"99","Archer","009",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000016725","0000000000","BG 1","S","+33820148","-098711321",,286
"G480009002022","1990","TX",,,,,,,,"2","0202",,,"99","Archer","009",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000019142","0000000000","BG 2","S","+33799846","-098681106",,374
"G480009002023","1990","TX",,,,,,,,"3","0202",,,"99","Archer","009",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000886966","0000031847","BG 3","S","+33711915","-098757614",,515
"G480009002024","1990","TX",,,,,,,,"4","0202",,,"99","Archer","009",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000404454","0000002480","BG 4","S","+33505580","-098844373",,262
"G480009002031","1990","TX",,,,,,,,"1","0203",,,"99","Archer","009",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000139043","0000001569","BG 1","S","+33619054","-098466170",,418
"G480009002032","1990","TX",,,,,,,,"2","0203",,,"99","Archer","009",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000560740","0000000717","BG 2","S","+33495845","-098578752",,137
"G480009002033","1990","TX",,,,,,,,"3","0203",,,"99","Archer","009",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000067885","0000000168","BG 3","S","+33635078","-098654197",,252
"G480009002034","1990","TX",,,,,,,,"4","0203",,,"99","Archer","009",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000086334","0000000493","BG 4","S","+33535399","-098666838",,666
"G480011095011","1990","TX",,,,,,,,"1","9501",,,"99","Armstrong","011",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000550127","0000000064","BG 1","S","+35126996","-101314312",,207
"G480011095012","1990","TX",,,,,,,,"2","9501",,,"99","Armstrong","011",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000285869","0000000070","BG 2","S","+35041377","-101496376",,59
"G480011095022","1990","TX",,,,,,,,"2","9502",,,"99","Armstrong","011",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001014","0000000000","BG 2","S","+35108628","-101368861",,284
"G480011095023","1990","TX",,,,,,,,"3","9502",,,"99","Armstrong","011",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000003669","0000000000","BG 3","S","+35101119","-101353839",,197
"G480011095024","1990","TX",,,,,,,,"4","9502",,,"99","Armstrong","011",,,"7","9999",,,,"9999","3","Texas","48",,,,"0001525738","0000000325","BG 4","S","+34893706","-101331300",,169
"G480013096011","1990","TX",,,,,,,,"1","9601",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000079332","0000000000","BG 1","S","+29067400","-098454543",,386
"G480013096012","1990","TX",,,,,,,,"2","9601",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000080658","0000000141","BG 2","S","+29054811","-098400661",,392
"G480013096013","1990","TX",,,,,,,,"3","9601",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000104627","0000000482","BG 3","S","+28961201","-098400763",,210
"G480013096014","1990","TX",,,,,,,,"4","9601",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000188722","0000000376","BG 4","S","+28921264","-098351320",,127
"G480013096015","1990","TX",,,,,,,,"5","9601",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000003228","0000000000","BG 5","S","+28971937","-098465218",,539
"G480013096016","1990","TX",,,,,,,,"6","9601",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000514284","0000001595","BG 6","S","+28794881","-098259029",,296
"G480013096021","1990","TX",,,,,,,,"1","9602",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000012881","0000000141","BG 1","S","+29207061","-098792796",,281
"G480013096022","1990","TX",,,,,,,,"2","9602",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000201626","0000000038","BG 2","S","+29144038","-098737138",,493
"G480013096023","1990","TX",,,,,,,,"3","9602",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000227423","0000000108","BG 3","S","+29092479","-098668970",,1351
"G480013096024","1990","TX",,,,,,,,"4","9602",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000095239","0000000210","BG 4","S","+29088017","-098552273",,311
"G480013096025","1990","TX",,,,,,,,"5","9602",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000010061","0000000114","BG 5","S","+29230063","-098786585",,521
"G480013096031","1990","TX",,,,,,,,"1","9603",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000006324","0000000047","BG 1","S","+29029504","-098597165",,49
"G480013096032","1990","TX",,,,,,,,"2","9603",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000006908","0000000000","BG 2","S","+29047636","-098589786",,545
"G480013096033","1990","TX",,,,,,,,"3","9603",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000009632","0000000068","BG 3","S","+29030575","-098565180",,575
"G480013096041","1990","TX",,,,,,,,"1","9604",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000710","0000000000","BG 1","S","+28960105","-098487640",,269
"G480013096042","1990","TX",,,,,,,,"2","9604",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000033479","0000000096","BG 2","S","+28968681","-098520363",,1486
"G480013096043","1990","TX",,,,,,,,"3","9604",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000074967","0000000031","BG 3","S","+29079989","-098505915",,726
"G480013096044","1990","TX",,,,,,,,"4","9604",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001194","0000000000","BG 4","S","+28967872","-098486051",,483
"G480013096051","1990","TX",,,,,,,,"1","9605",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000327985","0000000325","BG 1","S","+28899244","-098737167",,441
"G480013096052","1990","TX",,,,,,,,"2","9605",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000382051","0000001156","BG 2","S","+28753203","-098680064",,358
"G480013096061","1990","TX",,,,,,,,"1","9606",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000018118","0000000067","BG 1","S","+28935345","-098545258",,500
"G480013096062","1990","TX",,,,,,,,"2","9606",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000026926","0000000018","BG 2","S","+28903793","-098531269",,388
"G480013096063","1990","TX",,,,,,,,"3","9606",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000021999","0000000033","BG 3","S","+28909176","-098574991",,428
"G480013096064","1990","TX",,,,,,,,"4","9606",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000656295","0000003899","BG 4","S","+28758211","-098489289",,327
"G480013096065","1990","TX",,,,,,,,"5","9606",,,"99","Atascosa","013",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000106763","0000000156","BG 5","S","+28975444","-098619315",,132
"G480015016011","1990","TX",,,,,,,,"1","1601",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000084010","0000001121","BG 1","S","+29691934","-096075077",,399
"G480015016012","1990","TX",,,,,,,,"2","1601",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000092384","0000000049","BG 2","S","+29653491","-096133187",,437
"G480015016021","1990","TX",,,,,,,,"1","1602",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000050882","0000000497","BG 1","S","+29835364","-096154615",,416
"G480015016022","1990","TX",,,,,,,,"2","1602",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000022546","0000000816","BG 2","S","+29789464","-096071829",,324
"G480015016023","1990","TX",,,,,,,,"3","1602",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000009348","0000000000","BG 3","S","+29778906","-096131691",,510
"G480015016024","1990","TX",,,,,,,,"4","1602",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000069588","0000001185","BG 4","S","+29737083","-096075024",,367
"G480015016031","1990","TX",,,,,,,,"1","1603",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000104217","0000000146","BG 1","S","+29859803","-096238285",,502
"G480015016032","1990","TX",,,,,,,,"2","1603",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000193190","0000001197","BG 2","S","+29782947","-096274155",,725
"G480015016033","1990","TX",,,,,,,,"3","1603",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000062825","0000000229","BG 3","S","+29720542","-096191388",,377
"G480015016034","1990","TX",,,,,,,,"4","1603",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001491","0000000000","BG 4","S","+29775031","-096160973",,448
"G480015016041","1990","TX",,,,,,,,"1","1604",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000113893","0000000038","BG 1","S","+30009960","-096430810",,472
"G480015016042","1990","TX",,,,,,,,"2","1604",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000104125","0000000059","BG 2","S","+30023677","-096543321",,280
"G480015016043","1990","TX",,,,,,,,"3","1604",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000052909","0000000034","BG 3","S","+29939372","-096525073",,221
"G480015016044","1990","TX",,,,,,,,"4","1604",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000227855","0000000360","BG 4","S","+29906416","-096400692",,363
"G480015016051","1990","TX",,,,,,,,"1","1605",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000236915","0000002596","BG 1","S","+30002569","-096194923",,520
"G480015016052","1990","TX",,,,,,,,"2","1605",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000164582","0000000396","BG 2","S","+30018160","-096335083",,792
"G480015016053","1990","TX",,,,,,,,"3","1605",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000004323","0000000000","BG 3","S","+29946746","-096246492",,389
"G480015016054","1990","TX",,,,,,,,"4","1605",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000002680","0000000000","BG 4","S","+29949779","-096266228",,440
"G480015016055","1990","TX",,,,,,,,"5","1605",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001471","0000000000","BG 5","S","+29943032","-096256063",,451
"G480015016056","1990","TX",,,,,,,,"6","1605",,,"99","Austin","015",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000091127","0000001070","BG 6","S","+29895637","-096194584",,452
"G480017095011","1990","TX",,,,,,,,"1","9501",,,"99","Bailey","017",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000013081","0000000000","BG 1","S","+34239003","-102728978",,473
"G480017095012","1990","TX",,,,,,,,"2","9501",,,"99","Bailey","017",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000014377","0000000000","BG 2","S","+34231014","-102768050",,867
"G480017095013","1990","TX",,,,,,,,"3","9501",,,"99","Bailey","017",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000736","0000000000","BG 3","S","+34224605","-102730034",,334
"G480017095014","1990","TX",,,,,,,,"4","9501",,,"99","Bailey","017",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001401","0000000000","BG 4","S","+34219703","-102721863",,325
"G480017095015","1990","TX",,,,,,,,"5","9501",,,"99","Bailey","017",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000296124","0000000000","BG 5","S","+34220325","-102692678",,367
"G480017095016","1990","TX",,,,,,,,"6","9501",,,"99","Bailey","017",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000549438","0000000195","BG 6","S","+34203524","-102911054",,289
"G480017095021","1990","TX",,,,,,,,"1","9502",,,"99","Bailey","017",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000629323","0000000496","BG 1","S","+33966849","-102935094",,230
"G480017095022","1990","TX",,,,,,,,"2","9502",,,"99","Bailey","017",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000636800","0000001083","BG 2","S","+33972592","-102726200",,224
"G480019098011","1990","TX",,,,,,,,"1","9801",,,"99","Bandera","019",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000223392","0000000263","BG 1","S","+29674452","-099106412",,557
"G480019098012","1990","TX",,,,,,,,"2","9801",,,"99","Bandera","019",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000094642","0000000032","BG 2","S","+29757852","-098925290",,314
"G480019098013","1990","TX",,,,,,,,"3","9801",,,"99","Bandera","019",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000082716","0000000128","BG 3","S","+29797437","-099042035",,368
"G480019098014","1990","TX",,,,,,,,"4","9801",,,"99","Bandera","019",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000146997","0000001270","BG 4","S","+29756709","-099136436",,653
"G480019098015","1990","TX",,,,,,,,"5","9801",,,"99","Bandera","019",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000004776","0000000011","BG 5","S","+29729443","-099070343",,491
"G480019098021","1990","TX",,,,,,,,"1","9802",,,"99","Bandera","019",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000187278","0000000258","BG 1","S","+29853453","-099232551",,388
"G480019098022","1990","TX",,,,,,,,"2","9802",,,"99","Bandera","019",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000605495","0000000803","BG 2","S","+29697427","-099375421",,589
"G480019098023","1990","TX",,,,,,,,"3","9802",,,"99","Bandera","019",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000442069","0000000313","BG 3","S","+29840485","-099462478",,303
"G480019098031","1990","TX",,,,,,,,"1","9803",,,"99","Bandera","019",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000154127","0000000065","BG 1","S","+29676927","-098872938",,556
"G480019098032","1990","TX",,,,,,,,"2","9803",,,"99","Bandera","019",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000088704","0000003498","BG 2","S","+29647788","-099002463",,696
"G480019098041","1990","TX",,,,,,,,"1","9804",,,"99","Bandera","019",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000005327","0000000000","BG 1","S","+29581244","-098942126",,466
"G480019098042","1990","TX",,,,,,,,"2","9804",,,"99","Bandera","019",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000003726","0000000000","BG 2","S","+29585599","-098919492",,425
"G480019098043","1990","TX",,,,,,,,"3","9804",,,"99","Bandera","019",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000004753","0000008462","BG 3","S","+29559455","-098946734",,285
"G480019098044","1990","TX",,,,,,,,"4","9804",,,"99","Bandera","019",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000006683","0000000000","BG 4","S","+29575627","-098964027",,394
"G480021095011","1990","TX",,,,,,,,"1","9501",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000101149","0000000455","BG 1","S","+30301706","-097226740",,412
"G480021095012","1990","TX",,,,,,,,"2","9501",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000063832","0000000368","BG 2","S","+30365983","-097317104",,483
"G480021095013","1990","TX",,,,,,,,"3","9501",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000147178","0000000627","BG 3","S","+30268375","-097381108",,790
"G480021095014","1990","TX",,,,,,,,"4","9501",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000072720","0000001249","BG 4","S","+30209195","-097442700",,416
"G480021095021","1990","TX",,,,,,,,"1","9502",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000014089","0000000010","BG 1","S","+30378033","-097368371",,522
"G480021095022","1990","TX",,,,,,,,"2","9502",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000006032","0000000021","BG 2","S","+30351751","-097388471",,296
"G480021095023","1990","TX",,,,,,,,"3","9502",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000004049","0000000000","BG 3","S","+30330780","-097386391",,314
"G480021095024","1990","TX",,,,,,,,"4","9502",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000002893","0000000000","BG 4","S","+30328567","-097368681",,191
"G480021095025","1990","TX",,,,,,,,"5","9502",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000004562","0000000000","BG 5","S","+30333498","-097357780",,403
"G480021095026","1990","TX",,,,,,,,"6","9502",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000005601","0000000000","BG 6","S","+30353527","-097356571",,393
"G480021095031","1990","TX",,,,,,,,"1","9503",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000084340","0000002193","BG 1","S","+30144597","-097433508",,413
"G480021095032","1990","TX",,,,,,,,"2","9503",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000038058","0000000000","BG 2","S","+30133595","-097515777",,266
"G480021095033","1990","TX",,,,,,,,"3","9503",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000020363","0000000182","BG 3","S","+30112669","-097461854",,487
"G480021095034","1990","TX",,,,,,,,"4","9503",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000065464","0000000214","BG 4","S","+30070776","-097438757",,357
"G480021095035","1990","TX",,,,,,,,"5","9503",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000139071","0000001300","BG 5","S","+30036774","-097356585",,576
"G480021095041","1990","TX",,,,,,,,"1","9504",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000006166","0000000000","BG 1","S","+30129462","-097323567",,616
"G480021095042","1990","TX",,,,,,,,"2","9504",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000000635","0000000000","BG 2","S","+30115737","-097316668",,216
"G480021095043","1990","TX",,,,,,,,"3","9504",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001960","0000000088","BG 3","S","+30119908","-097330004",,286
"G480021095044","1990","TX",,,,,,,,"4","9504",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000002614","0000000074","BG 4","S","+30104101","-097334903",,185
"G480021095045","1990","TX",,,,,,,,"5","9504",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000006339","0000000450","BG 5","S","+30092756","-097324558",,277
"G480021095046","1990","TX",,,,,,,,"6","9504",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000019019","0000000163","BG 6","S","+30116792","-097295690",,584
"G480021095047","1990","TX",,,,,,,,"7","9504",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000007973","0000000000","BG 7","S","+30079182","-097295760",,135
"G480021095051","1990","TX",,,,,,,,"1","9505",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000230567","0000001091","BG 1","S","+30237473","-097208977",,1027
"G480021095052","1990","TX",,,,,,,,"2","9505",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000037993","0000000547","BG 2","S","+30188649","-097342505",,104
"G480021095053","1990","TX",,,,,,,,"3","9505",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000034597","0000003974","BG 3","S","+30162522","-097281527",,632
"G480021095054","1990","TX",,,,,,,,"4","9505",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000211079","0000001486","BG 4","S","+30128142","-097171079",,785
"G480021095061","1990","TX",,,,,,,,"1","9506",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000201002","0000002245","BG 1","S","+30067711","-097110311",,694
"G480021095062","1990","TX",,,,,,,,"2","9506",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000223311","0000000799","BG 2","S","+29893535","-097258966",,371
"G480021095063","1990","TX",,,,,,,,"3","9506",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000199276","0000000844","BG 3","S","+29955197","-097300558",,504
"G480021095071","1990","TX",,,,,,,,"1","9507",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001967","0000000146","BG 1","S","+30012225","-097143560",,332
"G480021095072","1990","TX",,,,,,,,"2","9507",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000016602","0000000824","BG 2","S","+30022687","-097183506",,393
"G480021095073","1990","TX",,,,,,,,"3","9507",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000003063","0000000000","BG 3","S","+30000054","-097163925",,295
"G480021095074","1990","TX",,,,,,,,"4","9507",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000003514","0000000000","BG 4","S","+29996226","-097150972",,336
"G480021095075","1990","TX",,,,,,,,"5","9507",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000001168","0000000000","BG 5","S","+30003911","-097142541",,359
"G480021095081","1990","TX",,,,,,,,"1","9508",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000052663","0000000000","BG 1","S","+30107210","-097551340",,680
"G480021095082","1990","TX",,,,,,,,"2","9508",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000099809","0000000070","BG 2","S","+30027388","-097565220",,549
"G480021095083","1990","TX",,,,,,,,"3","9508",,,"99","Bastrop","021",,,"7","9999",,,,"9999","3","Texas","48",,,,"0000087645","0000000052","BG 3","S","+30030616","-097485848",,294
